LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
9573897208,04/28/2020,593,PPP,DEUSS ENTERPRISES,5 N. Commerce Park Drive,Cincinnati,OH,45215,08/11/2021,Paid in Full,24,100,174000.0,174000.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Y,Unanswered,Cincinnati,HAMILTON,OH,45215-0001,OH-02,19.0,236220.0,Unanswered,Unknown/NotStated,,174000.0,,,,,,Limited  Liability Company(LLC),44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,176059.0,07/12/2021
5234237304,04/30/2020,405,PPP,PRACTIX MFG LLC,4400 REASON RD NW,ACWORTH,GA,30101,07/23/2021,Paid in Full,24,100,214999.0,214999.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,ACWORTH,COBB,GA,30101-0001,GA-11,23.0,331210.0,Unanswered,Unknown/NotStated,,214999.0,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,217328.16,06/03/2021
5248637100,04/13/2020,474,PPP,MEMPHIS CHILD ADVOCACY CENTER,1085 POPLAR AVE,MEMPHIS,TN,38105-4724,08/12/2021,Paid in Full,24,100,302700.0,302700.0,0.0,,433171,Paragon Bank,"5400 Poplar Ave, Ste 350",MEMPHIS,TN,38119-3680,U,Y,N,Existing or more than 2 years old,MEMPHIS,SHELBY,TN,38105-4724,TN-09,25.0,624190.0,White,Not Hispanic or Latino,,302700.0,,,,,,Non-Profit Organization,433171,Paragon Bank,MEMPHIS,TN,Female Owned,Non-Veteran,Y,306424.89,07/09/2021
2471558400,02/03/2021,912,PPS,D & J PARKING COMPANY INC,768 Sansome St,San Francisco,CA,94111-1704,06/10/2022,Paid in Full,60,100,441877.0,441877.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94111-1704,CA-12,31.0,812930.0,Unanswered,Unknown/NotStated,1.0,441874.0,,,,,,Subchapter S Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,447651.67,05/31/2022
3977277710,05/01/2020,304,PPP,FRIEND AND LAWRENCE DENTISTRY PLLC,5204 PATTERSON AVE,RICHMOND,VA,23226,06/09/2021,Paid in Full,24,100,299841.0,299841.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,RICHMOND,HENRICO,VA,23226-0201,VA-04,17.0,621210.0,White,Not Hispanic or Latino,,299841.0,,,,,,Partnership,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,302749.05,04/28/2021
8726327209,04/28/2020,942,PPP,JOHN VENTRESCA COMPANY,1949 S VAN NESS BLVD,FRESNO,CA,93721,05/13/2021,Paid in Full,24,100,384200.0,384200.0,0.0,,224761,Premier Valley Bank,"255 E River Park Circle Dr, Ste 180",FRESNO,CA,93720-1574,U,N,Y,Existing or more than 2 years old,FRESNO,FRESNO,CA,93721-1000,CA-16,40.0,238140.0,Unanswered,Unknown/NotStated,,384200.0,,,,,,Subchapter S Corporation,224761,Premier Valley Bank,FRESNO,CA,Female Owned,Non-Veteran,,387673.59,03/31/2021
9485217203,04/28/2020,671,PPP,JAMIE CRANDALL EQUIPMENT CORPORATION,4803 FM 2218 Rd.,Richmond,TX,77469-7492,03/18/2021,Paid in Full,24,100,263000.0,263000.0,0.0,,69819,Prosperity Bank,1301 N Mechanic,EL CAMPO,TX,77437-2633,U,N,N,Existing or more than 2 years old,Richmond,FORT BEND,TX,77469-7492,TX-22,29.0,441228.0,Unanswered,Unknown/NotStated,,263000.0,,,,,,Corporation,69819,Prosperity Bank,EL CAMPO,TX,Unanswered,Unanswered,,254282.33,11/09/2020
2859917107,04/11/2020,101,PPP,WDS LLC,3 Crane Road,CATAUMET,MA,02534-1013,09/22/2021,Paid in Full,24,100,291300.0,291300.0,0.0,,32844,Cape Cod Five Cents Savings Bank,1500 Iyannough Rd,HYANNIS,MA,02601,U,N,N,Existing or more than 2 years old,CATAUMET,BARNSTABLE,MA,02534-1013,MA-09,29.0,443141.0,Unanswered,Unknown/NotStated,,278215.0,,,,13085.0,,Limited  Liability Company(LLC),32844,Cape Cod Five Cents Savings Bank,HYANNIS,MA,Unanswered,Unanswered,,295200.18,08/24/2021
9531947005,04/09/2020,455,PPP,WJCREATE LLC,180 Mirror Lake Dr N,SAINT PETERSBURG,FL,33701-3214,05/14/2021,Paid in Full,24,100,150000.0,150000.0,0.0,,4426,Bank OZK,18000 Cantrell Rd,LITTLE ROCK,AR,72223-9729,U,Y,N,Existing or more than 2 years old,SAINT PETERSBURG,PINELLAS,FL,33701-3214,FL-13,9.0,236220.0,Unanswered,Unknown/NotStated,,150000.0,,,,,,Limited  Liability Company(LLC),4426,Bank OZK,LITTLE ROCK,AR,Unanswered,Unanswered,,151565.75,04/27/2021
4580198408,02/06/2021,508,PPS,FURIN & SHEA WELDING & FABRICATING INC.,1432 E 34th St,Hibbing,MN,55746-3524,05/24/2022,Paid in Full,60,100,273492.05,273492.05,0.0,,38238,Security State Bank of Hibbing,701 E Howard St,HIBBING,MN,55746-1717,R,Y,Y,Existing or more than 2 years old,Hibbing,SAINT LOUIS,MN,55746-3524,MN-08,18.0,332313.0,White,Not Hispanic or Latino,1.0,273490.05,,,,,,Corporation,38238,Security State Bank of Hibbing,HIBBING,MN,Male Owned,Non-Veteran,,274855.76,08/13/2021
6884127400,05/15/2020,507,PPP,ELEVATE WOODVIEW NURSING AND REHABILITATION LLC,7101 N. CICERO AVE,LINCOLNWOOD,IL,60712-2130,04/10/2021,Paid in Full,24,100,630307.0,630307.0,0.0,,45120,Valley National Bank,615 Main Ave,PASSAIC,NJ,07055-5066,U,N,N,New Business or 2 years or less,LINCOLNWOOD,COOK,IL,60712-2130,IL-09,103.0,623110.0,Unanswered,Unknown/NotStated,,630307.0,,,,,,Limited  Liability Company(LLC),45120,Valley National Bank,PASSAIC,NJ,Unanswered,Unanswered,,635734.64,03/25/2021
4173317109,04/13/2020,508,PPP,"ATSCOTT MGF, INC.",1150 Holstein Drive NE,PINE CITY,MN,55063-1464,01/14/2021,Paid in Full,24,100,700000.0,700000.0,0.0,,38689,Frandsen Bank & Trust,116 W Central St,LONSDALE,MN,55046-9626,R,Y,Y,Existing or more than 2 years old,PINE CITY,PINE,MN,55063-1464,MN-08,62.0,332710.0,Unanswered,Unknown/NotStated,70000.0,525000.0,105000.0,,,,,Corporation,38689,Frandsen Bank & Trust,LONSDALE,MN,Unanswered,Unanswered,,704334.25,12/04/2020
1933137201,04/15/2020,563,PPP,"DIVINE SAVIOR HOLY ANGELS HIGH SCHOOL, INC.",4257 N 100 ST,MILWAUKEE,WI,53222,06/17/2021,Paid in Full,24,100,1439527.0,1439527.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,Y,Y,Existing or more than 2 years old,MILWAUKEE,MILWAUKEE,WI,53222-1000,WI-05,98.0,611110.0,Unanswered,Unknown/NotStated,,1439527.0,,,,,,Non-Profit Organization,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,Y,1454402.11,05/03/2021
6643777003,04/07/2020,671,PPP,"BOUNCING PIXEL, INC",2802 ALBANY ST,HOUSTON,TX,77006-1506,02/20/2021,Paid in Full,24,100,155679.6,155679.6,0.0,,71442,"Incommons Bank, National Association",301 E Commerce St,MEXIA,TX,76667-2821,U,N,N,Existing or more than 2 years old,HOUSTON,HARRIS,TX,77006-1506,TX-02,10.0,541613.0,Unanswered,Unknown/NotStated,,155679.6,,,,,,Corporation,71442,"Incommons Bank, National Association",MEXIA,TX,Unanswered,Unanswered,,156907.13,01/20/2021
8743167004,04/08/2020,671,PPP,"MEDIA RIDERS, INC.",2800 E Broadway Ste 413,Pearland,TX,77581,06/17/2021,Paid in Full,24,100,1776300.0,1776300.0,0.0,,78563,"Home Bank, National Association",503 Kaliste Saloom Rd,LAFAYETTE,LA,70508-4203,U,N,N,Existing or more than 2 years old,Pearland,BRAZORIA,TX,77581-0001,TX-22,404.0,541511.0,Unanswered,Unknown/NotStated,,1776300.0,,,,,,Corporation,78563,"Home Bank, National Association",LAFAYETTE,LA,Female Owned,Unanswered,,1795937.98,05/19/2021
2511077201,04/16/2020,920,PPP,WING LEE FARM CORPORATION,13625 YORBA AVE,CHINO,CA,91710-5059,09/24/2021,Paid in Full,24,100,425240.0,425240.0,0.0,,188900,"Chino Commercial Bank, N.A.",14245 Pipeline Ave,CHINO,CA,91710-5639,U,N,N,Existing or more than 2 years old,CHINO,SAN BERNARDINO,CA,91710-5059,CA-35,56.0,311615.0,Asian,Not Hispanic or Latino,42524.0,340192.0,,,,42524.0,,Subchapter S Corporation,188900,"Chino Commercial Bank, N.A.",CHINO,CA,Male Owned,Non-Veteran,,430878.8,08/19/2021
6809207106,04/14/2020,912,PPP,OLES WAFFLE SHOP,1507 Park Street,Alameda,CA,94501,05/21/2021,Paid in Full,24,100,280000.0,280000.0,0.0,,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Y,Existing or more than 2 years old,Alameda,ALAMEDA,CA,94501-0009,CA-13,34.0,453998.0,White,Not Hispanic or Latino,,280000.0,,,,,,Corporation,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Female Owned,Non-Veteran,,282516.16,03/31/2021
6577847110,04/14/2020,101,PPP,"BUSSCO, INC.",25 FRANKLIN ST,MALDEN,MA,02148-4101,03/13/2021,Paid in Full,24,100,409600.0,409600.0,0.0,,32987,Eastern Bank,265 Franklin St,BOSTON,MA,02110-3113,U,N,Y,Existing or more than 2 years old,MALDEN,MIDDLESEX,MA,02148-4101,MA-05,19.0,238210.0,Unanswered,Hispanic or Latino,,409600.0,,,,,,Corporation,32987,Eastern Bank,BOSTON,MA,Female Owned,Unanswered,,412922.31,02/17/2021
9981378309,01/31/2021,671,PPS,A.P.A.I. SPECIAL PROJECTS L.L.C.,14141 Southwest Fwy Ste 165,Sugar Land,TX,77478-3762,06/17/2022,Paid in Full,60,100,417617.0,417617.0,0.0,,451098,Allegiance Bank,8727 W Sam Houston Pkwy North,HOUSTON,TX,77040-5167,U,N,N,Existing or more than 2 years old,Sugar Land,FORT BEND,TX,77478-3762,TX-22,55.0,811121.0,Unanswered,Not Hispanic or Latino,1.0,417615.0,,,,,,Limited  Liability Company(LLC),451098,Allegiance Bank,HOUSTON,TX,Male Owned,Non-Veteran,,423208.43,06/07/2022
6038007705,05/01/2020,515,PPP,EZM LLC,730 WELCH RD,COMMERCE TOWNSHIP,MI,48390-3812,07/23/2021,Paid in Full,24,100,171630.0,171630.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,COMMERCE TOWNSHIP,OAKLAND,MI,48390-3812,MI-11,15.0,334515.0,White,Not Hispanic or Latino,,171630.0,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,173177.02,03/31/2021
2515608307,01/21/2021,709,PPS,MIDWEST MEDICAL RESOURCES INC.,7227 Metcalf Ave,Overland Park,KS,66204-1970,02/18/2021,Paid in Full,60,100,770917.0,770917.0,0.0,,41760,Bank of Weston,18255 Hwy 45 North,WESTON,MO,64098,U,N,N,Existing or more than 2 years old,Overland Park,JOHNSON,KS,66204-1970,KS-03,56.0,425120.0,Unanswered,Unknown/NotStated,,770917.0,,,,,,Corporation,41760,Bank of Weston,WESTON,MO,Unanswered,Unanswered,,778155.05,01/03/2022
4892087304,04/30/2020,101,PPP,MARKARIAN ELECTRIC LLC,586 Pleasant St,Watertown,MA,02472,05/22/2021,Paid in Full,24,100,312500.0,312500.0,0.0,,84894,"Santander Bank, National Association","824 N Market St, Ste 100",WILMINGTON,DE,19801-4937,U,N,N,Existing or more than 2 years old,Watertown,MIDDLESEX,MA,02472-1001,MA-05,26.0,238210.0,Unanswered,Unknown/NotStated,,312500.0,,,0.0,,,Limited  Liability Company(LLC),84894,"Santander Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,315445.21,04/15/2021
5888687004,04/06/2020,507,PPP,200 LOCKPORT LLC,200 West 8th Street,LOCKPORT,IL,60441-2878,06/10/2020,Paid in Full,24,100,200800.0,200800.0,0.0,,124397,First Secure Community Bank,670 N Sugar Grove Pkwy Rte 47,SUGAR GROVE,IL,60554,U,N,N,Existing or more than 2 years old,LOCKPORT,WILL,IL,60441-2878,IL-03,20.0,722511.0,Unanswered,Unknown/NotStated,8800.0,180000.0,,12000.0,,,,Corporation,124397,First Secure Community Bank,SUGAR GROVE,IL,Unanswered,Unanswered,,203488.49,08/12/2021
2996167103,04/11/2020,507,PPP,"DRUGSOURCE, INC.",2020 Lunt,Elk Grove Village,IL,60007,12/08/2020,Paid in Full,24,100,296132.0,296132.0,0.0,,22749,Busey Bank,100 W University Ave,CHAMPAIGN,IL,61820-3910,U,N,Y,Existing or more than 2 years old,Elk Grove Village,COOK,IL,60007-1000,IL-08,40.0,424210.0,Unanswered,Unknown/NotStated,,296132.0,,,,,,Subchapter S Corporation,22749,Busey Bank,CHAMPAIGN,IL,Male Owned,Non-Veteran,,297801.86,11/03/2020
4038257101,04/12/2020,549,PPP,"TRAFFIC CONTROL SAFETY SERVICES, L.L.C",8970 Allen Dr NE,ALLIANCE,OH,44601-9702,12/24/2020,Paid in Full,24,100,264533.0,264533.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ALLIANCE,STARK,OH,44601-9702,OH-07,44.0,561990.0,Unanswered,Unknown/NotStated,,264533.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,266098.46,11/25/2020
9343147200,04/28/2020,914,PPP,PEOPLES  IMMIGRATION COMMUNITY CENTER,9121 LONG BEACH BLVD,SOUTH GATE,CA,90280,09/21/2021,Paid in Full,24,100,153725.0,153725.0,0.0,,223542,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,Y,Y,Existing or more than 2 years old,SOUTH GATE,LOS ANGELES,CA,90280-0001,CA-44,14.0,541110.0,White,Hispanic or Latino,19215.62,115293.76,,19215.62,,,,Sole Proprietorship,223542,Celtic Bank Corporation,SALT LAKE CITY,UT,Female Owned,Non-Veteran,,155738.17,08/23/2021
9370617009,04/09/2020,459,PPP,DEAVER INDUSTRIES INC,3120 MORGAN RD,BESSEMER,AL,35022-6454,06/18/2021,Paid in Full,24,100,448200.0,448200.0,0.0,,67422,First Horizon Bank,165 Madison Ave,MEMPHIS,TN,38103-2723,U,N,N,Existing or more than 2 years old,BESSEMER,JEFFERSON,AL,35022-6454,AL-06,70.0,335129.0,Unanswered,Unknown/NotStated,,448200.0,,,,,,Corporation,67422,First Horizon Bank,MEMPHIS,TN,Unanswered,Unanswered,,453043.05,05/13/2021
5269367101,04/13/2020,491,PPP,"INGRAM ENTERPRISES, INC.",5121 BLOUNTSTOWN HWY,TALLAHASSEE,FL,32304-3753,03/04/2021,Paid in Full,24,100,152912.0,152912.0,0.0,,81618,TC Federal Bank,131 S Dawson St,THOMASVILLE,GA,31792-5186,U,N,Y,Existing or more than 2 years old,TALLAHASSEE,LEON,FL,32304-3753,FL-05,13.0,238310.0,Unanswered,Not Hispanic or Latino,,152912.0,,,,,,Subchapter S Corporation,81618,TC Federal Bank,THOMASVILLE,GA,Male Owned,Unanswered,,143753.59,11/23/2020
2577607110,04/10/2020,358,PPP,"AUTO GROUP ENTERPRISES, INC.",1305 e MAIN ST,CLARION,PA,16214-1213,03/04/2021,Paid in Full,24,100,260557.0,260557.0,0.0,Ford Motor Company Dealer Sales and Service Agreement,60403,S & T Bank,800 Philadelphia St,INDIANA,PA,15701-3908,R,Y,N,Existing or more than 2 years old,CLARION,CLARION,PA,16214-1213,PA-15,22.0,441110.0,Unanswered,Unknown/NotStated,,260557.0,,,,,,Corporation,60403,S & T Bank,INDIANA,PA,Unanswered,Unanswered,,252171.7,12/09/2020
3931897103,04/12/2020,954,PPP,"BAY CLUB HOTEL & MARINA, L.P., A CALIFORNIA LIMITED PARTNERS",2131 Shelter Island Drive,San Diego,CA,92106-3106,11/06/2021,Paid in Full,24,100,437500.0,437500.0,0.0,,11822,"MUFG Union Bank, National Association",350 California St,SAN FRANCISCO,CA,94104,U,N,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92106-3106,CA-52,60.0,721110.0,Unanswered,Unknown/NotStated,,437500.0,,,,,,Partnership,11822,"MUFG Union Bank, National Association",SAN FRANCISCO,CA,Unanswered,Unanswered,,443852.74,10/07/2021
4028357201,04/27/2020,767,PPP,"FORD COUNTY FEEDYARD, INC",12466 US Hwy 400,FORD,KS,67842,08/13/2021,Paid in Full,24,100,587916.64,587916.64,0.0,,58745,First National Bank and Trust Company of Ardmore,405 W Main St,ARDMORE,OK,73401-4737,U,N,N,Unanswered,FORD,FORD,KS,67842-0001,KS-01,65.0,112112.0,Unanswered,Unknown/NotStated,58791.66,529124.98,,,,,,Corporation,58745,First National Bank and Trust Company of Ardmore,ARDMORE,OK,Male Owned,Unanswered,,594842.78,07/02/2021
7255517009,04/07/2020,875,PPP,FAMILY WELLNESS LLC,2960 Seter Parkway,FARGO,ND,58104-8692,08/13/2021,Paid in Full,24,100,418600.0,418600.0,0.0,,38908,"Bremer Bank, National Association",372 St. Peter St,SAINT PAUL,MN,55102-1302,U,N,N,Existing or more than 2 years old,FARGO,CASS,ND,58104-8692,ND-,209.0,713940.0,Unanswered,Unknown/NotStated,,418600.0,,,,,,Limited  Liability Company(LLC),38908,"Bremer Bank, National Association",SAINT PAUL,MN,Unanswered,Unanswered,,423737.88,07/06/2021
2189257306,04/29/2020,508,PPP,"A & M CONSTRUCTION, INC.",4021 VIKING BLVD,OAK GROVE,MN,55303-8981,08/20/2021,Paid in Full,24,100,176000.0,176000.0,0.0,,436783,Bridgewater Bank,4450 Excelsior Blvd,SAINT LOUIS PARK,MN,55416-5385,U,N,N,Existing or more than 2 years old,OAK GROVE,ANOKA,MN,55303-8981,MN-06,14.0,238110.0,Unanswered,Unknown/NotStated,1000.0,172000.0,,3000.0,,,,Corporation,436783,Bridgewater Bank,SAINT LOUIS PARK,MN,Male Owned,Unanswered,,178010.74,07/06/2021
2679097102,04/11/2020,508,PPP,"ACTION FENCE, INC.",7222 Hidden Valley Cove S,Cottage Grove,MN,55016-1865,02/23/2022,Paid in Full,24,100,455672.0,455672.0,0.0,,122749,Key Community Bank,5684 Bishop Ave,INVER GROVE HEIGHTS,MN,55076-1403,U,N,N,Existing or more than 2 years old,Cottage Grove,WASHINGTON,MN,55016-1865,MN-02,24.0,238990.0,Unanswered,Unknown/NotStated,,455672.0,,,,,,Corporation,122749,Key Community Bank,INVER GROVE HEIGHTS,MN,Unanswered,Unanswered,,461539.56,08/04/2021
8242237003,04/08/2020,303,PPP,DIFILIPPO SERVICE COMPANY,13 RAILROAD AVENUE,PAOLI,PA,19301-1312,08/21/2021,Paid in Full,24,100,170790.0,170790.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,PAOLI,CHESTER,PA,19301-1312,PA-06,11.0,238220.0,Unanswered,Unknown/NotStated,,170790.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Unanswered,,172986.55,07/21/2021
1230147306,04/28/2020,405,PPP,"ARP-8717 INTERNATIONAL, LLC",8717 International Dr,ORLANDO,FL,32819,03/20/2021,Paid in Full,24,100,191700.0,191700.0,0.0,,19133,United Community Bank,177 Hwy 515 E,BLAIRSVILLE,GA,30512-8579,U,N,N,Existing or more than 2 years old,ORLANDO,ORANGE,FL,32819,FL-10,62.0,722511.0,Unanswered,Unknown/NotStated,,191700.0,,,,,,Limited  Liability Company(LLC),19133,United Community Bank,BLAIRSVILLE,GA,Unanswered,Unanswered,,193233.6,02/18/2021
6223028306,01/26/2021,341,PPS,"LANDSHARKS, LLC",101 S Market St,Wilmington,DE,19801-5201,05/25/2022,Paid in Full,60,100,463452.0,463452.0,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,Y,Existing or more than 2 years old,Wilmington,NEW CASTLE,DE,19801-5201,DE-,58.0,722511.0,White,Not Hispanic or Latino,1.0,463448.0,,,,,,Sole Proprietorship,29599,Northeast Bank,LEWISTON,ME,Male Owned,Non-Veteran,,468873.75,04/21/2022
1328427403,05/04/2020,455,PPP,LEVEL LINE CONCRETE INC,707 ALICIA RD,LAKELAND,FL,33801-2111,02/11/2021,Paid in Full,24,100,439538.0,439538.0,0.0,,94641,Midflorida CU,"129 S Kentucky Ave, Ste 100",LAKELAND,FL,33801-5059,U,Y,Y,Existing or more than 2 years old,LAKELAND,POLK,FL,33801-2111,FL-15,50.0,238190.0,Unanswered,Unknown/NotStated,,439538.0,,,,,,Subchapter S Corporation,94641,Midflorida CU,LAKELAND,FL,Unanswered,Unanswered,,442517.09,01/20/2021
5400647000,04/05/2020,508,PPP,"EAC DESIGN, INC.",1330 LAGOON AVE,MINNEAPOLIS,MN,55408-2061,02/17/2021,Paid in Full,24,100,1445084.0,1445084.0,0.0,,124519,Crown Bank,"6600 France Ave South, Ste 125",EDINA,MN,55435-1802,U,Y,N,Existing or more than 2 years old,MINNEAPOLIS,HENNEPIN,MN,55408-2061,MN-05,79.0,541330.0,Unanswered,Unknown/NotStated,4286.0,1302711.0,,55060.0,,80631.0,2396.0,Corporation,124519,Crown Bank,EDINA,MN,Unanswered,Unanswered,,1455841.85,01/07/2021
2890457207,04/16/2020,405,PPP,"UNIVERSITY CANCER & BLOOD CENTER, LLC",3320 OLD JEFFERSON RD,ATHENS,GA,30607-1465,08/04/2021,Paid in Full,24,100,1892939.04,1892939.04,0.0,,19248,Synovus Bank,1148 Broadway,COLUMBUS,GA,31901-2429,U,Y,Y,Existing or more than 2 years old,ATHENS,CLARKE,GA,30607-1465,GA-09,195.0,621111.0,Unanswered,Unknown/NotStated,,1892939.04,,,,,,Limited  Liability Company(LLC),19248,Synovus Bank,COLUMBUS,GA,Unanswered,Unanswered,,1915706.17,07/02/2021
9488328410,02/17/2021,299,PPP,GEORGE W STRAUCH LLC,75 Orchard St,Ramsey,NJ,07446-1134,12/04/2021,Paid in Full,60,100,274697.0,274697.0,0.0,Glass Doctor,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,N,Existing or more than 2 years old,Ramsey,BERGEN,NJ,07446-1134,NJ-05,11.0,238150.0,Unanswered,Unknown/NotStated,1.0,274692.0,,,,,,Limited  Liability Company(LLC),426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,276676.32,11/10/2021
1417878505,02/18/2021,373,PPS,MILLENNIUM MARKETING SOLUTIONS INC.,10900 Pump House Rd,Annapolis Junction,MD,20701-1207,09/23/2021,Paid in Full,60,100,370718.95,370718.95,0.0,,60275,First National Bank of Pennsylvania,166 Main St,GREENVILLE,PA,16125-2146,U,N,N,Existing or more than 2 years old,Annapolis Junction,HOWARD,MD,20701-1207,MD-02,28.0,541613.0,Unanswered,Unknown/NotStated,,370718.95,,,,,,Corporation,60275,First National Bank of Pennsylvania,GREENVILLE,PA,Female Owned,Unanswered,,372526.84,08/20/2021
8140017104,04/15/2020,358,PPP,ESPER TREATMENT CENTER INC.,25 W 18th St,Erie,PA,16501,10/22/2021,Paid in Full,24,100,221500.0,221500.0,0.0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,Y,Y,Existing or more than 2 years old,Erie,ERIE,PA,16501-1000,PA-16,25.0,621420.0,White,Not Hispanic or Latino,,221500.0,,,,,,Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Female Owned,Non-Veteran,,224594.93,09/16/2021
3883607102,04/12/2020,988,PPP,"HABITAT FOR HUMANITY TUCSON, INC",3501 N MOUNTAIN AVE,TUCSON,AZ,85719-1925,02/20/2021,Paid in Full,24,100,472587.0,472587.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Y,Existing or more than 2 years old,TUCSON,PIMA,AZ,85719-1925,AZ-02,42.0,813312.0,Unanswered,Unknown/NotStated,59072.63,354441.75,59072.62,,,,,Non-Profit Organization,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,Y,476302.06,01/26/2021
1302748305,01/16/2021,455,PPS,"JAMES E. LANG, M.D., P.A.",4800 NE 2oth Terrace,Fort Lauderdale,FL,33308,07/08/2021,Paid in Full,60,100,184455.0,184455.0,0.0,,17509,American National Bank,4301 N Federal Hwy,OAKLAND PARK,FL,33308-5207,U,N,N,Existing or more than 2 years old,Fort Lauderdale,BROWARD,FL,33308,FL-22,17.0,621111.0,Unanswered,Unknown/NotStated,,184455.0,,,,,,Subchapter S Corporation,17509,American National Bank,OAKLAND PARK,FL,Unanswered,Unanswered,,185228.69,06/23/2021
6358787007,04/06/2020,766,PPP,"MAGNUSON HOPKINS EYECARE, PC.",1112 W 7TH ST,WAYNE,NE,68787-1683,03/18/2021,Paid in Full,24,100,155525.0,155525.0,0.0,,42707,State Nebraska Bank & Trust,122 Main St,WAYNE,NE,68787-1940,R,N,N,Existing or more than 2 years old,WAYNE,WAYNE,NE,68787-1683,NE-03,15.0,621320.0,Unanswered,Unknown/NotStated,7776.25,124420.0,23328.75,,,,,Subchapter S Corporation,42707,State Nebraska Bank & Trust,WAYNE,NE,Unanswered,Unanswered,,146410.11,11/19/2020
2287097310,04/29/2020,299,PPP,"B-ONE ORTHO, CORP.","3 WING DR, Suite 259",CEDAR KNOLLS,NJ,07927-1000,02/18/2021,Paid in Full,24,100,325200.0,325200.0,0.0,,119918,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,CEDAR KNOLLS,MORRIS,NJ,07927-1000,NJ-11,19.0,423450.0,Unanswered,Not Hispanic or Latino,,325200.0,,,,,,Corporation,119918,East West Bank,PASADENA,CA,Male Owned,Non-Veteran,,327521.57,01/13/2021
